Start Recording
7,126,127,129,130,125,128,127,127,0
14,124,127,126,128,127,129,129,129,0
18,128,127,128,127,127,129,126,127,0
24,128,127,131,127,125,126,125,126,0
29,127,127,128,126,126,127,127,128,0
35,126,127,129,129,134,126,126,128,0
39,128,128,126,131,128,129,130,129,0
43,130,126,128,124,127,128,131,127,0
47,128,126,131,125,124,127,126,126,0
51,126,128,128,128,132,126,128,128,0
55,127,127,126,129,129,128,126,128,0
58,127,128,126,126,129,129,129,129,0
62,124,128,126,128,124,127,127,127,0
65,131,128,127,125,127,129,128,129,0
69,129,128,126,129,131,129,129,129,0
73,127,127,126,127,128,128,127,127,0
77,128,128,128,127,127,125,131,128,0
80,128,126,129,131,134,126,129,128,0
84,128,127,126,127,128,130,128,129,0
88,129,127,128,124,127,128,127,127,0
91,128,125,128,128,126,124,126,128,0
94,127,128,129,131,134,127,128,127,0
97,126,128,125,127,131,129,131,129,0
101,129,128,126,125,126,127,127,128,0
104,127,128,129,127,124,128,126,125,0
106,126,128,127,125,124,128,126,127,0
110,127,128,125,127,125,128,127,128,0
114,128,128,127,128,125,128,127,128,0
117,128,127,127,126,127,123,128,127,0
120,129,127,132,130,133,126,128,128,0
123,123,127,128,126,127,129,127,129,0
126,128,127,131,131,127,129,127,128,0
129,127,128,127,128,126,127,127,126,0
133,122,128,128,129,129,126,128,126,0
137,121,129,126,124,126,129,128,129,0
143,130,128,127,127,129,130,129,129,0
146,129,127,129,127,123,128,126,127,0
149,129,125,126,125,125,128,128,127,0
152,130,127,126,128,129,129,130,129,0
155,130,129,125,127,127,127,127,128,0
159,127,128,127,128,124,127,126,125,0
163,127,127,129,129,131,125,128,127,0
167,128,127,129,128,133,127,127,127,0
170,129,129,126,126,130,130,129,128,0
173,127,128,126,125,126,129,129,128,0
176,128,126,127,124,123,128,126,125,0
179,126,127,129,128,127,128,127,128,0
183,129,128,129,127,131,128,129,127,0
185,129,128,127,124,127,128,126,127,0
188,125,128,126,128,125,125,126,127,0
209,130,127,128,129,125,126,127,129,0
213,128,129,128,129,129,129,128,128,0
218,128,128,127,128,127,128,127,128,0
223,128,127,130,132,138,126,131,129,0
228,130,126,130,130,134,126,126,127,0
232,129,128,127,125,126,129,127,129,0
236,129,128,128,126,125,128,125,125,0
240,123,128,128,128,129,127,129,127,0
243,128,128,131,130,132,125,128,129,0
247,128,128,126,127,126,129,128,129,0
250,129,128,127,127,123,127,128,126,0
254,129,127,128,125,126,124,126,126,0
257,127,127,128,131,132,124,130,129,0
261,127,128,125,128,131,129,130,130,0
276,129,128,126,127,124,127,125,127,0
280,129,127,128,125,122,127,126,125,0
283,127,127,127,128,124,126,125,128,0
287,127,128,128,125,130,129,128,128,0
290,126,128,125,126,128,127,128,128,0
306,127,128,127,127,123,124,129,128,0
310,127,128,130,132,135,125,126,128,0
314,128,129,128,127,127,128,128,128,0
318,129,128,130,129,131,127,128,126,0
323,126,125,127,125,126,124,130,128,0
327,127,127,129,128,128,125,126,128,0
331,129,127,126,129,126,129,128,128,0
334,127,128,128,128,127,130,127,128,0
338,126,128,126,128,124,125,125,125,0
341,126,128,127,127,123,127,125,127,0
345,127,129,128,128,125,127,128,129,0
349,128,128,127,128,125,127,126,126,0
352,128,127,129,127,124,126,126,127,0
356,125,126,130,130,132,125,129,127,0
360,129,127,128,126,124,129,128,128,0
363,130,128,131,129,129,129,127,127,0
367,124,127,128,125,126,128,130,123,0
371,122,128,127,126,127,128,128,127,0
375,128,128,125,125,126,128,129,129,0
378,129,128,127,123,127,128,127,127,0
382,128,128,128,128,124,126,127,127,0
386,128,128,129,132,134,126,129,128,0
390,128,127,127,126,126,129,128,129,0
395,130,128,128,126,128,129,129,128,0
400,125,127,130,128,124,125,126,127,0
405,128,127,129,128,125,128,128,128,0
408,130,128,129,128,126,127,127,127,0
411,127,127,129,127,128,129,128,128,0
415,129,127,129,123,125,125,126,127,0
418,125,127,127,129,123,126,126,127,0
421,128,127,128,126,131,128,128,128,0
424,129,129,127,128,127,128,127,128,0
427,128,127,128,127,125,126,127,126,0
430,126,127,129,130,137,126,133,128,0
433,128,127,129,131,132,125,128,129,0
436,127,127,126,127,126,129,130,128,0
439,130,127,126,126,122,126,129,127,0
443,124,127,126,125,124,128,127,127,0
446,130,128,126,126,126,129,128,128,0
450,129,129,128,126,127,129,126,127,0
454,127,127,130,128,124,128,127,127,0
457,130,127,132,133,131,126,128,128,0
462,129,127,129,129,124,130,128,129,0
466,129,129,127,127,127,130,127,128,0
469,128,128,128,129,126,130,126,127,0
472,130,126,126,122,124,125,126,126,0
475,123,127,125,128,130,126,128,128,0
478,126,128,126,128,130,128,131,128,0
482,129,128,126,127,124,126,126,128,0
486,134,125,127,126,124,127,128,128,0
489,128,128,128,130,132,125,128,129,0
492,129,128,126,127,128,129,127,127,0
496,128,128,128,130,127,128,128,127,0
500,124,127,127,128,128,125,129,127,0
505,126,128,127,127,130,125,127,129,0
509,127,128,129,127,128,130,128,129,0
512,129,128,125,126,124,128,127,127,0
516,130,126,128,127,125,126,126,127,0
519,127,127,126,126,123,126,125,127,0
522,127,127,129,130,129,127,127,128,0
526,127,128,126,128,128,128,127,127,0
529,126,127,126,126,125,128,127,126,0
531,126,127,129,130,135,126,128,128,0
535,125,129,127,129,127,128,127,128,0
538,128,128,127,128,124,128,126,125,0
541,126,127,126,125,124,125,126,126,0
544,130,124,128,130,124,130,128,129,0
547,129,128,127,127,132,129,130,129,0
550,126,128,126,128,126,128,127,127,0
554,131,127,128,127,124,124,128,127,0
559,127,128,130,130,132,126,130,128,0
563,128,128,127,127,127,130,128,128,0
566,129,128,127,127,129,129,129,128,0
569,133,127,130,129,126,126,128,126,0
572,126,127,127,127,123,128,127,126,0
576,129,128,129,125,130,129,130,128,0
579,126,128,124,129,130,127,128,126,0
582,125,128,128,126,125,124,126,125,0
585,127,127,128,126,125,129,127,127,0
588,127,128,127,127,128,129,128,129,0
591,129,128,126,128,128,129,128,126,0
594,128,127,129,130,135,126,130,127,0
596,127,126,129,130,134,126,130,128,0
600,128,127,126,127,128,129,132,129,0
605,129,128,130,128,126,128,127,127,0
608,129,127,127,125,126,127,128,126,0
611,126,126,129,130,128,126,127,127,0
614,128,127,126,125,128,129,129,129,0
616,129,128,130,124,126,129,129,128,0
619,128,128,127,131,124,130,129,128,0
622,131,126,127,125,123,128,126,127,0
626,127,128,127,128,128,128,129,128,0
629,128,128,128,129,130,128,129,129,0
633,126,129,126,128,123,125,128,127,0
636,127,126,128,128,133,125,129,127,0
639,128,127,127,123,127,128,129,128,0
642,129,128,127,122,127,129,130,128,0
645,127,129,126,128,122,127,133,128,0
648,129,127,131,128,121,127,129,127,0
651,130,128,128,127,127,129,132,128,0
654,127,128,126,128,129,129,131,129,0
657,128,128,127,127,125,128,129,126,0
659,124,126,127,126,125,125,130,127,0
662,126,128,128,130,132,126,126,128,0
666,129,129,128,127,127,129,126,128,0
669,129,128,127,127,124,126,125,127,0
672,131,127,126,124,121,125,129,127,0
676,129,127,128,131,131,125,127,130,0
679,130,129,126,126,127,129,125,128,0
683,128,129,127,123,124,127,125,127,0
687,128,125,128,127,124,127,125,127,0
690,130,124,128,127,127,130,127,129,0
693,126,129,126,128,127,128,126,129,0
697,127,127,125,127,128,128,124,128,0
701,125,127,128,130,133,126,127,127,0
706,129,127,129,131,132,125,123,128,0
709,129,128,126,126,127,129,125,128,0
712,128,128,128,123,128,128,127,128,0
715,126,127,125,127,124,127,126,127,0
