Start Recording
15,128,128,125,127,128,128,128,128,0
20,122,127,128,128,127,127,127,127,0
24,123,127,127,130,126,127,127,128,0
28,133,129,127,126,128,128,126,127,0
31,132,129,127,128,129,128,129,128,0
35,127,127,126,127,130,128,129,128,0
39,120,128,125,127,128,127,127,129,0
42,130,129,128,128,129,129,127,128,0
46,123,128,127,127,128,127,126,128,0
50,128,128,129,129,126,126,127,126,0
55,124,126,128,129,125,127,126,127,0
60,133,128,127,127,128,128,127,128,0
63,131,128,127,127,127,128,128,127,0
67,131,125,125,127,129,128,128,128,0
70,123,127,125,127,127,128,128,129,0
73,132,128,128,127,127,128,127,128,0
78,129,127,126,127,127,128,128,128,0
81,123,127,128,126,126,127,128,125,0
84,125,128,128,130,125,126,127,126,0
86,124,128,127,126,129,128,129,128,0
89,131,128,126,126,127,128,127,128,0
92,130,126,130,126,128,129,127,125,0
96,118,126,127,129,125,127,126,128,0
100,132,129,128,126,129,127,128,128,0
103,128,128,130,126,128,128,127,127,0
107,123,126,128,127,128,128,128,128,0
110,130,127,126,127,127,129,126,128,0
113,129,128,127,128,128,128,129,129,0
116,127,128,126,127,127,128,129,128,0
119,120,128,127,130,126,126,127,127,0
131,125,127,129,129,125,126,127,126,0
136,124,127,130,127,129,128,127,128,0
139,130,130,129,128,129,128,128,128,0
143,129,128,130,127,129,127,129,127,0
146,123,126,128,129,127,127,126,127,0
149,128,128,127,126,128,128,128,129,0
153,133,129,126,127,128,127,127,129,0
156,127,127,128,126,129,127,126,127,0
159,127,127,129,129,127,128,127,128,0
163,127,128,127,127,128,128,129,130,0
173,125,128,125,129,123,127,127,127,0
177,129,128,128,128,129,127,127,127,0
180,121,128,127,129,125,126,128,126,0
183,125,128,126,129,125,128,128,129,0
187,132,129,127,125,128,128,128,128,0
190,133,128,129,127,130,127,127,127,0
193,126,127,129,128,128,127,127,127,0
196,128,128,128,127,128,127,127,128,0
199,130,128,128,129,127,127,128,127,0
203,123,128,127,128,129,127,128,127,0
206,129,128,129,130,126,126,128,125,0
210,123,127,128,129,125,126,127,128,0
215,133,127,130,126,130,127,128,127,0
218,130,129,129,128,129,128,130,128,0
221,122,127,128,128,125,128,128,127,0
223,130,127,128,126,129,127,128,128,0
230,130,127,129,130,125,126,127,126,0
227,130,128,126,128,128,128,129,128,0
234,124,127,128,130,125,126,127,126,0
245,124,127,128,128,130,128,126,128,0
248,133,128,127,125,129,128,128,129,0
253,131,128,128,127,129,127,127,127,0
257,130,126,130,128,125,129,126,127,0
260,125,127,126,127,128,128,129,129,0
264,125,129,125,127,128,127,126,128,0
267,131,128,128,128,125,127,128,128,0
271,119,128,129,130,125,126,126,126,0
319,125,128,129,129,125,126,126,126,0
329,130,129,127,125,128,128,127,128,0
336,131,128,127,127,129,128,126,127,0
390,132,127,128,127,127,127,126,125,0
397,118,125,127,127,128,127,127,128,0
401,133,129,128,127,129,128,126,129,0
406,131,129,128,128,128,127,128,127,0
410,131,128,127,127,130,127,127,126,0
456,123,127,128,130,125,126,127,126,0
462,125,128,126,126,129,128,127,128,0
468,134,129,129,126,129,127,125,127,0
472,127,127,128,128,125,126,126,126,0
476,120,126,127,129,128,128,127,128,0
480,132,129,130,127,129,128,127,129,0
483,128,128,125,127,127,128,128,128,0
486,128,128,128,126,129,129,129,127,0
490,123,127,127,130,125,126,127,127,0
493,123,126,130,126,129,128,126,128,0
497,133,129,129,127,129,127,129,128,0
500,129,127,127,127,128,128,127,127,0
503,123,128,127,129,126,126,126,129,0
507,131,128,129,128,129,128,127,128,0
510,132,129,127,125,129,129,129,129,0
513,129,127,126,127,128,128,127,127,0
517,129,125,126,125,127,127,128,128,0
519,126,128,127,126,127,128,128,129,0
524,130,128,126,127,127,127,127,128,0
528,129,128,126,127,129,127,128,127,0
532,127,126,128,128,126,128,127,127,0
537,129,128,128,128,125,128,127,128,0
541,127,128,128,129,128,128,127,128,0
544,123,128,130,130,124,126,127,126,0
546,126,127,127,129,125,126,127,126,0
549,125,128,127,127,128,128,127,128,0
552,133,129,129,127,129,128,129,128,0
591,130,128,127,127,127,127,128,129,0
598,123,127,126,128,128,130,127,127,0
603,130,128,126,126,128,128,127,128,0
608,132,129,129,128,129,127,127,127,0
613,131,128,128,128,129,128,129,127,0
659,130,127,129,126,126,128,127,127,0
666,127,128,128,127,125,128,128,128,0
671,131,129,129,129,129,128,129,127,0
727,123,127,128,129,125,126,127,126,0
734,125,126,127,128,125,127,127,125,0
739,123,128,128,129,125,129,129,128,0
744,134,129,127,127,129,128,129,128,0
749,132,126,129,127,128,128,126,127,0
753,124,125,130,128,129,127,127,128,0
757,125,127,127,127,129,128,129,129,0
760,130,128,125,127,127,127,128,129,0
763,125,128,126,126,126,127,128,128,0
765,121,127,128,130,125,126,127,125,0
