Start Recording
5,127,129,126,128,129,129,129,129,0
10,127,128,125,126,125,128,130,125,0
15,124,127,128,127,129,126,128,128,0
23,128,127,129,125,129,129,128,129,0
26,130,128,126,126,131,128,127,129,0
30,129,128,128,127,124,127,126,126,0
33,126,128,128,129,131,126,127,128,0
36,129,126,127,128,130,129,129,129,0
40,127,128,126,127,128,129,127,128,0
43,128,128,126,127,127,130,128,128,0
46,127,127,127,125,124,129,128,127,0
50,127,127,126,128,128,129,128,129,0
53,127,128,126,128,126,128,128,129,0
57,130,128,129,128,126,128,126,127,0
60,124,127,128,127,125,126,128,127,0
63,127,127,127,127,127,129,128,128,0
66,125,128,126,128,128,127,127,129,0
70,127,128,127,127,126,126,128,128,0
74,127,126,128,130,135,125,129,127,0
78,129,127,131,130,133,125,126,129,0
81,129,128,126,126,128,128,128,129,0
85,128,129,125,126,126,128,127,128,0
88,129,128,127,126,123,128,128,127,0
91,126,128,127,126,125,129,128,128,0
95,126,128,126,129,130,128,128,128,0
98,125,129,126,127,125,127,128,128,0
101,128,127,128,126,126,126,127,127,0
107,126,127,127,127,126,128,127,128,0
111,128,128,126,128,128,128,127,129,0
114,130,128,127,127,127,129,127,126,0
117,128,127,126,127,127,124,131,128,0
121,133,126,129,131,137,125,127,128,0
124,126,127,128,128,126,129,127,128,0
128,129,128,128,126,127,127,127,126,0
131,125,126,127,124,126,124,128,126,0
135,130,127,131,130,131,126,126,127,0
139,126,128,128,125,130,129,128,129,0
142,127,128,126,125,127,129,128,129,0
145,129,128,126,125,124,129,128,128,0
148,128,128,128,125,124,129,127,127,0
152,126,128,125,127,130,128,128,128,0
155,127,127,126,128,128,128,130,128,0
158,128,127,128,126,124,125,128,127,0
161,127,126,131,129,134,125,126,128,0
164,128,128,128,127,126,129,128,129,0
185,129,128,128,127,128,129,128,128,0
190,127,128,127,127,123,126,127,127,0
194,126,127,127,126,124,125,127,126,0
198,127,127,126,126,130,128,129,130,0
202,127,128,125,128,129,128,129,128,0
206,126,128,127,126,127,128,128,126,0
209,126,126,128,131,134,126,127,128,0
213,129,126,128,127,125,129,128,128,0
216,129,128,127,129,129,130,129,129,0
219,128,128,126,126,123,128,128,126,0
222,123,128,127,126,125,127,127,126,0
226,130,128,128,128,127,129,128,129,0
232,128,128,127,128,127,128,127,128,0
235,129,128,129,127,125,128,127,126,0
239,125,127,127,127,126,125,127,127,0
242,130,127,128,130,132,124,128,129,0
245,128,128,126,128,130,129,128,128,0
249,128,127,127,126,127,128,127,127,0
253,124,125,128,130,133,125,127,128,0
256,128,127,130,130,126,129,129,128,0
259,128,129,128,127,130,128,128,129,0
262,129,128,128,127,123,129,126,126,0
267,127,128,127,125,124,128,127,127,0
270,129,128,127,127,125,127,127,128,0
274,129,127,128,129,128,129,129,128,0
278,126,127,126,127,125,128,128,127,0
281,127,127,128,126,122,125,127,128,0
284,127,127,129,131,131,125,125,127,0
288,128,128,127,127,130,129,127,128,0
291,128,128,126,128,127,129,128,127,0
295,126,125,127,126,123,127,126,127,0
299,124,128,127,127,125,128,127,128,0
302,126,128,126,129,129,128,127,128,0
304,128,129,128,128,129,128,128,128,0
307,127,128,128,127,125,127,128,127,0
310,130,126,128,130,132,125,125,127,0
313,125,128,126,127,130,129,129,130,0
321,127,128,126,127,125,128,126,126,0
324,128,126,130,125,125,127,127,125,0
327,125,127,127,127,123,128,127,128,0
330,126,128,126,129,130,128,130,129,0
332,127,128,127,128,128,128,128,128,0
339,125,128,126,126,125,128,129,126,0
342,128,127,128,131,134,125,126,128,0
345,126,128,128,128,127,127,127,128,0
357,129,128,127,127,125,128,126,127,0
361,130,127,128,126,123,127,126,127,0
364,128,127,127,126,126,128,128,129,0
367,129,128,126,127,127,127,127,129,0
371,130,127,129,128,127,127,126,126,0
374,128,127,127,128,126,128,127,125,0
377,128,127,131,130,139,125,128,127,0
380,130,125,128,128,130,129,128,129,0
