Start Recording
19,128,127,127,127,129,128,129,127,0
24,127,128,128,128,127,128,128,128,0
29,128,128,126,128,127,128,128,128,0
33,127,128,127,128,127,126,128,126,0
36,127,127,128,127,126,128,128,128,0
40,127,128,127,126,124,127,128,128,0
43,128,128,128,127,128,128,128,128,0
46,127,128,129,127,125,124,127,127,0
50,126,127,128,126,122,126,128,127,0
88,127,127,127,126,124,125,124,125,0
99,130,127,126,129,126,127,125,124,0
104,128,127,127,129,127,126,125,127,0
108,128,127,128,130,127,126,126,128,0
111,128,128,126,129,125,127,130,129,0
137,127,129,127,128,130,130,129,128,0
141,127,128,128,126,127,129,128,128,0
145,127,128,128,125,128,128,129,128,0
148,126,128,128,128,128,129,128,128,0
151,128,128,128,127,126,129,128,128,0
155,127,128,129,128,129,128,128,128,0
161,126,127,128,126,125,127,123,127,0
165,128,126,129,131,128,125,127,129,0
169,127,128,128,126,130,129,129,128,0
172,127,128,128,128,128,128,129,128,0
175,127,128,128,125,126,125,127,127,0
179,126,127,127,125,129,127,128,128,0
182,127,128,128,127,126,127,129,128,0
185,127,128,127,128,127,128,128,128,0
189,127,127,128,127,123,127,128,128,0
192,127,127,127,128,126,127,127,128,0
196,128,128,127,128,126,128,127,128,0
199,128,129,128,128,128,128,127,127,0
205,130,127,127,130,128,127,124,126,0
208,130,126,128,130,128,128,123,126,0
211,129,128,128,125,129,129,129,128,0
214,128,128,128,126,127,129,129,128,0
218,127,128,128,124,128,128,129,128,0
220,126,127,127,125,129,128,129,128,0
224,128,128,127,128,127,128,128,128,0
228,127,128,127,128,128,129,129,128,0
230,126,128,127,127,127,124,128,128,0
233,126,127,126,127,126,124,128,128,0
236,127,128,127,130,128,128,127,128,0
240,127,128,127,129,127,126,127,127,0
243,127,128,127,130,128,127,122,126,0
246,129,126,128,131,130,127,124,126,0
249,129,127,126,127,130,129,130,128,0
252,128,129,126,126,128,129,129,127,0
272,126,128,127,125,129,128,129,129,0
277,126,127,127,126,128,128,129,128,0
283,127,128,127,128,129,128,128,129,0
287,128,128,126,129,129,128,129,128,0
290,127,127,127,128,128,127,129,128,0
293,127,127,127,126,126,127,124,126,0
297,130,126,127,131,128,127,126,127,0
300,127,128,127,128,130,128,130,128,0
303,127,127,127,125,128,127,129,129,0
306,129,127,127,125,128,128,128,127,0
309,126,127,127,126,128,128,128,128,0
312,127,128,128,128,127,129,128,127,0
316,127,128,129,127,121,125,129,127,0
319,126,127,128,131,129,129,122,126,0
323,130,127,128,131,129,130,124,127,0
326,130,127,129,125,126,129,128,127,0
329,127,127,130,125,126,128,129,128,0
332,126,128,128,127,127,123,127,126,0
336,130,127,127,130,127,129,125,127,0
339,130,127,127,128,129,129,129,128,0
341,128,127,129,127,127,127,131,128,0
344,127,128,128,127,129,125,128,128,0
347,125,128,127,127,129,130,130,129,0
350,128,129,127,125,128,128,129,129,0
353,130,128,128,125,123,125,128,127,0
356,128,128,127,125,126,124,129,129,0
360,127,128,127,128,129,126,127,127,0
363,127,128,127,127,128,127,127,127,0
366,128,128,128,128,127,127,127,127,0
369,127,126,127,127,126,127,127,128,0
373,127,128,128,127,123,128,127,128,0
376,127,127,127,128,126,129,127,128,0
380,127,129,128,129,126,128,127,127,0
384,128,128,127,129,122,127,128,127,0
387,128,128,128,128,125,127,127,127,0
390,127,127,126,128,127,128,127,127,0
393,128,128,126,128,128,128,126,128,0
397,128,127,126,127,129,127,127,128,0
399,127,128,128,127,126,127,127,128,0
402,127,128,127,128,127,129,127,127,0
406,128,128,128,127,123,126,128,128,0
409,127,126,127,128,127,128,124,126,0
412,129,127,128,129,127,128,124,127,0
415,130,128,128,129,124,125,129,128,0
418,127,129,127,125,128,128,129,129,0
421,128,128,130,125,121,125,124,126,0
424,130,126,128,130,129,127,124,126,0
426,129,127,128,127,128,128,131,128,0
429,127,128,128,125,127,128,130,128,0
433,126,128,128,124,126,126,128,129,0
